"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Option3 Name","Option3 Value","Option3 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Unit Price Total Measure","Unit Price Total Measure Unit","Unit Price Base Measure","Unit Price Base Measure Unit","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Activewear clothing features (product.metafields.shopify.activewear-clothing-features)","Activity (product.metafields.shopify.activity)","Clothing features (product.metafields.shopify.clothing-features)","Color (product.metafields.shopify.color-pattern)","Fabric (product.metafields.shopify.fabric)","Fit (product.metafields.shopify.fit)","Headwear features (product.metafields.shopify.headwear-features)","Neckline (product.metafields.shopify.neckline)","Pants length type (product.metafields.shopify.pants-length-type)","Size (product.metafields.shopify.size)","Sleeve length type (product.metafields.shopify.sleeve-length-type)","Target gender (product.metafields.shopify.target-gender)","Top length type (product.metafields.shopify.top-length-type)","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status"
"oghoodie-black-red-by-corteiz","OGHoodie Black/Red By Corteiz","The OGHoodie Black/Red by Corteiz combines bold streetwear aesthetics with premium comfort. Featuring a striking black and red colorway, this hoodie delivers iconic Corteiz branding and quality construction. Perfect for casual wear or layering, it offers a relaxed fit that works with any streetwear collection. The durable fabric ensures lasting wear, while the classic design keeps it versatile season after season. A must-have piece for fans of contemporary urban fashion.","Corteiz","Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies","Hoodie","Black Hoodie, Corteiz Hoodie","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","146.00","187.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-Alcatraz-Hoodie-2.png?v=1784613710","1","","false","OGHoodie Black/Red By Corteiz Buy Now Free Shipping UK USA ","The OGHoodie Black/Red by Corteiz combines bold streetwear aesthetics with premium comfort. Featuring a striking black and red colorway.","","","","black","","","","","","s; m; l; xl; 2xl","long","","medium","","kg","","","active"
"oghoodie-black-red-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","146.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"oghoodie-black-red-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","146.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"oghoodie-black-red-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","146.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"oghoodie-black-red-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","146.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-black-by-corteiz","OG Hoodie Black By Corteiz","The OG Hoodie in classic black from Corteiz delivers iconic streetwear style with premium comfort. Crafted from quality fabric, this essential piece features a relaxed fit perfect for everyday wear or layering. The timeless black colorway pairs effortlessly with any outfit, making it a versatile staple for your wardrobe. Built to last with attention to detail that reflects Corteiz's commitment to quality streetwear.","Corteiz","Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies","Hoodie","Black Hoodie, Corteiz Hoodie","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","145.00","187.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-Alcatraz-Hoodie-Black-1.png?v=1784613263","1","","false","OG Hoodie Black By Corteiz Buy Now Free Shipping UK USA","The OG Hoodie in classic black from Corteiz delivers iconic streetwear style with premium comfort. Crafted from quality fabric .","","","","black","","","","","","s; m; l; xl; 2xl","long","","medium","","kg","","","active"
"og-hoodie-black-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","145.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-black-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","145.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-black-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","145.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-black-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","145.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-pink-by-corteiz","OG Hoodie Pink By Corteiz","The OG Hoodie in Pink by Corteiz is a premium streetwear essential that combines comfort with contemporary style. Crafted from high-quality fabric, this hoodie features a clean, minimalist design that works seamlessly with any casual wardrobe. The soft construction ensures all-day wearability, while the iconic Corteiz branding adds authentic street credibility. Perfect for layering or wearing solo, this pink colorway offers a fresh take on classic hoodie styling. Ideal for those who appreciate quality streetwear with understated appeal.","Corteiz","Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies","Hoodie","Corteiz Hoodie, Hoodie Pink","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","143.00","176.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/corteiz-pink-hoodie.png?v=1784612726","1","","false","OG Hoodie Pink By Corteiz Buy Now Free Shipping UK USA","The OG Hoodie in Pink by Corteiz is a premium streetwear essential that combines comfort with contemporary style. ","","","","pink","","","","hooded","","s; m; l; xl; 2xl","long","","medium","","kg","","","active"
"og-hoodie-pink-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","143.00","176.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-pink-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","143.00","176.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-pink-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","143.00","176.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-pink-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","143.00","176.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-white-by-corteiz","4Starz  Hoodie White By Corteiz","Elevate your streetwear collection with the 4Starz Hoodie in crisp white by Corteiz. Crafted for comfort and style, this premium hoodie features a clean design that pairs effortlessly with any casual outfit. The soft fabric and relaxed fit make it perfect for everyday wear, while the iconic branding adds an authentic touch. Whether you're layering up or making a statement, this white hoodie delivers versatile style that never goes out of fashion.","Corteiz","Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies","Hoodie","Corteiz Hoodie, Hoodie White","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","144.00","187.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-4Starz-Alcatraz-HoodieWhite.png?v=1784612045","1","","false","4Starz  Hoodie White By Corteiz Buy Now Free Shipping UK USA","Elevate your streetwear collection with the 4Starz Hoodie in crisp white by Corteiz. Crafted for comfort and style.","","","","white","","","","","","s; m; l; xl; 2xl","long","","long","","kg","","","active"
"4starz-hoodie-white-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","144.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-white-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","144.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-white-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","144.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-white-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","144.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-grey-by-corteiz","4Starz  Hoodie Grey By Corteiz","Premium grey hoodie from the 4Starz collection by Corteiz. Crafted with quality materials for comfort and durability. Features a classic design perfect for everyday wear or layering. The relaxed fit and soft fabric make it an essential addition to any wardrobe. Ideal for casual outings, workouts, or lounging at home.","Corteiz","Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies","Hoodie","Cortiez Hoodie, Hoodie Grey","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","143.00","187.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-4Starz-Alcatraz-Hoodie-Grey.png?v=1784611705","1","","false","4Starz  Hoodie Grey By Corteiz Buy Now Free Shipping UK USA","Premium grey hoodie from the 4Starz collection by Corteiz. Crafted with quality materials for comfort and durability.","","","","gray","","","","","","s; m; l; xl; 2xl","long","","long","","kg","","","active"
"4starz-hoodie-grey-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","143.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-grey-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","143.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-grey-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","143.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-grey-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","143.00","187.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-black-by-corteiz","4Starz Hoodie Black By Corteiz","Experience premium streetwear with the 4Starz Hoodie in Black by Corteiz. Crafted for style and comfort, this hoodie features a sleek black design that pairs effortlessly with any casual outfit. The quality construction ensures durability through everyday wear, while the relaxed fit provides all-day comfort. Perfect for layering or wearing solo, this piece captures the essence of contemporary street fashion. Elevate your wardrobe with Corteiz's signature aesthetic and timeless appeal.","Corteiz","Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies","Hoodie","Black Hoodie, Corteiz Hoodie","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","145.00","168.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-4Starz-Alcatraz-Hoodie-Black-1-700x894-1.png?v=1784611466","1","","false","4Starz Hoodie Black By Corteiz Buy Now Free Shipping in UK USA","Experience premium streetwear with the 4Starz Hoodie in Black by Corteiz. Crafted for style and comfort, this hoodie features a sleek black design that pairs effortlessly with any casual outfit.","","","","black","","","","","","s; m; l; xl; 2xl","long","","medium","","kg","","","active"
"4starz-hoodie-black-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","145.00","168.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-black-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","145.00","168.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-black-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","145.00","168.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"4starz-hoodie-black-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","145.00","168.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-hoodie-blue-by-corteiz","OG Hoodie Blue By Corteiz","The OG Hoodie in Blue by Corteiz is a premium streetwear essential that combines comfort with contemporary style. Crafted with quality materials, this hoodie features a clean, versatile design perfect for casual wear or layering. The iconic Corteiz branding adds authentic street credibility to your wardrobe. Whether you're heading out for the day or relaxing at home, this blue hoodie delivers both warmth and effortless style. A must-have piece for anyone who appreciates quality streetwear fashion.","Corteiz","Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies","Hoodie","Corteiz Hoodie, Hoodie blue","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","145.00","189.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-Alcatraz-Hoodie-Blue-700x894-1.png?v=1784610791","1","","false","OG Hoodie Blue By Corteiz - Buy Now - Limited Sale - UK - USA","The OG Hoodie in Blue by Corteiz is a premium streetwear essential that combines comfort with contemporary style. ","","","","blue","","","","","","s; m; l; xl; 2xl","long","","medium","","kg","","","active"
